Precision,Recall
0.08637873754152824,0.325
0.08361204013377926,0.3125
0.08389261744966443,0.3125
0.08620689655172414,0.3125
0.08710801393728224,0.3125
0.08928571428571429,0.3125
0.09057971014492754,0.3125
0.09191176470588236,0.3125
0.09398496240601503,0.3125
0.0946969696969697,0.3125
0.09541984732824428,0.3125
0.09689922480620156,0.3125
0.09881422924901186,0.3125
0.10121457489878542,0.3125
0.102880658436214,0.3125
0.10416666666666667,0.3125
0.1059322033898305,0.3125
0.1072961373390558,0.3125
0.10822510822510822,0.3125
0.10526315789473684,0.3
0.10666666666666667,0.3
0.10762331838565023,0.3
0.10909090909090909,0.3
0.11009174311926606,0.3
0.11214953271028037,0.3
0.11320754716981132,0.3
0.11428571428571428,0.3
0.11594202898550725,0.3
0.1188118811881188,0.3
0.12,0.3
0.12060301507537688,0.3
0.12244897959183673,0.3
0.12371134020618557,0.3
0.1256544502617801,0.3
0.12234042553191489,0.2875
0.12299465240641712,0.2875
0.125,0.2875
0.12568306010928962,0.2875
0.12637362637362637,0.2875
0.12777777777777777,0.2875
0.12994350282485875,0.2875
0.13068181818181818,0.2875
0.13142857142857142,0.2875
0.13218390804597702,0.2875
0.13609467455621302,0.2875
0.13043478260869565,0.2625
0.1320754716981132,0.2625
0.13815789473684212,0.2625
0.1342281879194631,0.25
0.13513513513513514,0.25
0.1388888888888889,0.25
0.13380281690140844,0.2375
0.13043478260869565,0.225
0.1323529411764706,0.225
0.13740458015267176,0.225
0.140625,0.225
0.14516129032258066,0.225
0.14166666666666666,0.2125
0.14285714285714285,0.2125
0.1391304347826087,0.2
0.14035087719298245,0.2
0.13274336283185842,0.1875
0.13513513513513514,0.1875
0.12844036697247707,0.175
0.12962962962962962,0.175
0.13333333333333333,0.175
0.13861386138613863,0.175
0.14285714285714285,0.175
0.14432989690721648,0.175
0.14583333333333334,0.175
0.14736842105263157,0.175
0.15217391304347827,0.175
0.15730337078651685,0.175
0.16091954022988506,0.175
0.1686746987951807,0.175
0.17073170731707318,0.175
0.16049382716049382,0.1625
0.13924050632911392,0.1375
0.14102564102564102,0.1375
0.13513513513513514,0.125
0.1267605633802817,0.1125
0.13043478260869565,0.1125
0.13432835820895522,0.1125
0.13846153846153847,0.1125
0.12698412698412698,0.1
0.11666666666666667,0.0875
0.10344827586206896,0.075
0.10909090909090909,0.075
0.1111111111111111,0.075
0.11538461538461539,0.075
0.11764705882352941,0.075
0.12,0.075
0.125,0.075
0.13043478260869565,0.075
0.13953488372093023,0.075
0.12195121951219512,0.0625
0.1282051282051282,0.0625
0.13513513513513514,0.0625
0.14705882352941177,0.0625
0.15151515151515152,0.0625
0.16129032258064516,0.0625
0.1724137931034483,0.0625
0.16666666666666666,0.05
0.14285714285714285,0.0375
0.15,0.0375
0.15789473684210525,0.0375
0.17647058823529413,0.0375
0.1875,0.0375
0.16666666666666666,0.025
0.18181818181818182,0.025
0.1,0.0125
0.2,0.0125
0.25,0.0125
0.5,0.0125
1.0,0.0125
1.0,0.0
