Precision,Recall
0.08414239482200647,0.325
0.08609271523178808,0.325
0.08666666666666667,0.325
0.08754208754208755,0.325
0.08561643835616438,0.3125
0.08710801393728224,0.3125
0.08833922261484099,0.3125
0.08992805755395683,0.3125
0.09225092250922509,0.3125
0.09259259259259259,0.3125
0.09328358208955224,0.3125
0.09615384615384616,0.3125
0.09652509652509653,0.3125
0.09765625,0.3125
0.0992063492063492,0.3125
0.1,0.3125
0.1016260162601626,0.3125
0.102880658436214,0.3125
0.1037344398340249,0.3125
0.10416666666666667,0.3125
0.10548523206751055,0.3125
0.1072961373390558,0.3125
0.10964912280701754,0.3125
0.11061946902654868,0.3125
0.11210762331838565,0.3125
0.11574074074074074,0.3125
0.11214953271028037,0.3
0.11320754716981132,0.3
0.11428571428571428,0.3
0.11538461538461539,0.3
0.11822660098522167,0.3
0.1188118811881188,0.3
0.12060301507537688,0.3
0.12307692307692308,0.3
0.12435233160621761,0.3
0.1256544502617801,0.3
0.1276595744680851,0.3
0.12299465240641712,0.2875
0.1270718232044199,0.2875
0.12359550561797752,0.275
0.12209302325581395,0.2625
0.11904761904761904,0.25
0.12269938650306748,0.25
0.125,0.25
0.12903225806451613,0.25
0.13071895424836602,0.25
0.13157894736842105,0.25
0.12666666666666668,0.2375
0.12751677852348994,0.2375
0.1292517006802721,0.2375
0.125,0.225
0.1276595744680851,0.225
0.12949640287769784,0.225
0.13333333333333333,0.225
0.13432835820895522,0.225
0.13636363636363635,0.225
0.13846153846153847,0.225
0.1349206349206349,0.2125
0.136,0.2125
0.13114754098360656,0.2
0.13445378151260504,0.2
0.13559322033898305,0.2
0.13043478260869565,0.1875
0.13274336283185842,0.1875
0.13392857142857142,0.1875
0.13513513513513514,0.1875
0.14018691588785046,0.1875
0.14563106796116504,0.1875
0.1485148514851485,0.1875
0.15,0.1875
0.1414141414141414,0.175
0.14285714285714285,0.175
0.14736842105263157,0.175
0.15053763440860216,0.175
0.15384615384615385,0.175
0.15730337078651685,0.175
0.16091954022988506,0.175
0.16470588235294117,0.175
0.15853658536585366,0.1625
0.1625,0.1625
0.15384615384615385,0.15
0.15789473684210525,0.15
0.14666666666666667,0.1375
0.14864864864864866,0.1375
0.1506849315068493,0.1375
0.15714285714285714,0.1375
0.16417910447761194,0.1375
0.15384615384615385,0.125
0.15873015873015872,0.125
0.15,0.1125
0.15789473684210525,0.1125
0.16071428571428573,0.1125
0.17307692307692307,0.1125
0.16,0.1
0.14285714285714285,0.0875
0.14893617021276595,0.0875
0.16279069767441862,0.0875
0.14634146341463414,0.075
0.15384615384615385,0.075
0.16216216216216217,0.075
0.1388888888888889,0.0625
0.14285714285714285,0.0625
0.15151515151515152,0.0625
0.13333333333333333,0.05
0.14814814814814814,0.05
0.18181818181818182,0.05
0.21052631578947367,0.05
0.23529411764705882,0.05
0.23076923076923078,0.0375
0.25,0.0375
0.2727272727272727,0.0375
0.3,0.0375
0.3333333333333333,0.025
0.2,0.0125
0.25,0.0125
0.3333333333333333,0.0125
0.5,0.0125
1.0,0.0125
1.0,0.0
